trait	bg	genotype	N	Zm00001d001080	Zm00001d001882	Zm00001d002039	Zm00001d002098	Zm00001d002356	Zm00001d002371	Zm00001d002736	Zm00001d002778	Zm00001d002928	Zm00001d002944	Zm00001d003469	Zm00001d003616	Zm00001d004099	Zm00001d004458	Zm00001d004616	Zm00001d004977	Zm00001d005149	Zm00001d005295	Zm00001d005458	Zm00001d005698	Zm00001d005833	Zm00001d006158	Zm00001d006159	Zm00001d006243	Zm00001d006340	Zm00001d006430	Zm00001d006488	Zm00001d006533	Zm00001d006578	Zm00001d007092	Zm00001d007302	Zm00001d007904	Zm00001d008424	Zm00001d008763	Zm00001d009317	Zm00001d009352	Zm00001d009872	Zm00001d010040	Zm00001d010189	Zm00001d010216	Zm00001d010421	Zm00001d010528	Zm00001d010572	Zm00001d010859	Zm00001d011177	Zm00001d012137	Zm00001d012448	Zm00001d012524	Zm00001d012550	Zm00001d012647	Zm00001d012687	Zm00001d012717	Zm00001d012965	Zm00001d013060	Zm00001d013218	Zm00001d013307	Zm00001d013389	Zm00001d013891	Zm00001d014039	Zm00001d014405	Zm00001d014447	Zm00001d014954	Zm00001d014992	Zm00001d014993	Zm00001d015085	Zm00001d015156	Zm00001d015314	Zm00001d016379	Zm00001d016566	Zm00001d016879	Zm00001d016892	Zm00001d016956	Zm00001d017091	Zm00001d017106	Zm00001d017168	Zm00001d017282	Zm00001d017373	Zm00001d017659	Zm00001d017880	Zm00001d017918	Zm00001d017941	Zm00001d018339	Zm00001d018345	Zm00001d018390	Zm00001d018470	Zm00001d018481	Zm00001d018496	Zm00001d018613	Zm00001d018630	Zm00001d019123	Zm00001d019345	Zm00001d019727	Zm00001d019967	Zm00001d020583	Zm00001d020744	Zm00001d020828	Zm00001d020913	Zm00001d021032	Zm00001d021050	Zm00001d021313	Zm00001d021404	Zm00001d021410	Zm00001d021844	Zm00001d022119	Zm00001d022130	Zm00001d022821	Zm00001d023323	Zm00001d023523	Zm00001d023601	Zm00001d023749	Zm00001d024300	Zm00001d024534	Zm00001d025279	Zm00001d025304	Zm00001d025441	Zm00001d025816	Zm00001d025835	Zm00001d025923	Zm00001d026116	Zm00001d026391	Zm00001d027412	Zm00001d028191	Zm00001d028481	Zm00001d028604	Zm00001d028664	Zm00001d028693	Zm00001d028815	Zm00001d029209	Zm00001d029260	Zm00001d029571	Zm00001d030108	Zm00001d030183	Zm00001d030573	Zm00001d030601	Zm00001d031283	Zm00001d031488	Zm00001d031868	Zm00001d032257	Zm00001d032346	Zm00001d032467	Zm00001d032531	Zm00001d032553	Zm00001d032670	Zm00001d032761	Zm00001d032843	Zm00001d033188	Zm00001d033214	Zm00001d033448	Zm00001d033610	Zm00001d033704	Zm00001d033708	Zm00001d033982	Zm00001d034096	Zm00001d034179	Zm00001d034365	Zm00001d034517	Zm00001d034523	Zm00001d034772	Zm00001d035230	Zm00001d035598	Zm00001d035964	Zm00001d036228	Zm00001d036388	Zm00001d036765	Zm00001d037235	Zm00001d037370	Zm00001d037512	Zm00001d037719	Zm00001d037886	Zm00001d037956	Zm00001d038089	Zm00001d038200	Zm00001d038272	Zm00001d038366	Zm00001d038491	Zm00001d038530	Zm00001d038678	Zm00001d038820	Zm00001d038829	Zm00001d038859	Zm00001d038921	Zm00001d039162	Zm00001d039279	Zm00001d039350	Zm00001d039656	Zm00001d040051	Zm00001d040539	Zm00001d040705	Zm00001d040752	Zm00001d040880	Zm00001d041444	Zm00001d042846	Zm00001d043129	Zm00001d043418	Zm00001d044500	Zm00001d044693	Zm00001d045179	Zm00001d045203	Zm00001d045233	Zm00001d045341	Zm00001d045669	Zm00001d046889	Zm00001d046942	Zm00001d047006	Zm00001d047401	Zm00001d047601	Zm00001d047662	Zm00001d047754	Zm00001d047855	Zm00001d047880	Zm00001d047918	Zm00001d048090	Zm00001d048123	Zm00001d048245	Zm00001d048366	Zm00001d048446	Zm00001d048503	Zm00001d049082	Zm00001d049325	Zm00001d049346	Zm00001d049400	Zm00001d049430	Zm00001d049469	Zm00001d049729	Zm00001d049765	Zm00001d049823	Zm00001d049952	Zm00001d050021	Zm00001d050384	Zm00001d050438	Zm00001d050468	Zm00001d050889	Zm00001d051349	Zm00001d051429	Zm00001d051608	Zm00001d052240	Zm00001d052375	Zm00001d052540	Zm00001d052666	Zm00001d052678	Zm00001d052978	Zm00001d053018	Zm00001d053047	Zm00001d053165	Zm00001d053399	Zm00001d053727	Zm00001d053856	Zm00001d054015
Leaf_B73_HN	91.71	0	B73	H	4.68617958544909	5.54708987754022	0.725096722665551	-0.406044603030235	3.28526973030307	6.16700717481998	1.25998175515083	4.2406775475324	0.0966044510598057	5.19261999105755	1.46322196985995	7.1566814088278	3.93598491077101	2.26757722559146	6.1784584883818	6.08894905170665	1.72379183648495	3.54938847154445	-1.83794570632196	3.14637705304145	1.31234921735347	4.75109050783749	5.09982308932753	1.40315281950373	3.22028329530373	2.85313268677613	4.0278251261046	4.13915290170976	4.33718967896556	8.79114570827741	2.41745372519213	4.9588699768462	3.11231148536115	4.88855661656905	2.92510064943316	4.9477706279557	1.73576745063884	0.225999814064974	3.15238073725198	3.58850131272078	3.46092313233095	6.80122568878757	5.51215848341335	5.39961068874512	3.92499448974184	3.79090233094682	2.03064013169527	-0.926319634825471	7.39561507818066	3.42663812032553	2.49623609615879	-1.00557095099915	2.29825730713416	3.11457236945007	3.9446728550231	1.96635824889989	4.14712139509982	2.06727773291675	4.5038274166525	0.426181790557492	2.04710355908608	7.63838861658501	2.47943820427512	7.40040651846933	6.2554751089883	3.36677874420142	3.99693466949514	4.89039412772542	3.86722971397555	-0.0683024586219027	4.99994264953125	5.65686254997683	5.75372080669406	4.73972052380104	-0.0275325799757167	2.47148082328434	4.97167913180934	5.23449551603619	2.73228522657732	2.20334713236574	-0.438756783952739	4.32232956346024	1.55997671574864	5.1631472155459	4.18819408150542	4.92018707528224	5.46663852104934	5.79043879424568	1.54288540073888	4.26286344039002	-1.32355409397448	2.82759446847499	1.83392765900979	-0.547878175974465	-1.98922469577733	4.7722550069952	2.08184640991954	3.7576779547795	5.88158024849472	4.33943412932566	5.25235251554376	3.86502597078163	4.35695270540425	0.953733839434363	3.31450809397674	-0.666918782559257	5.63738338587925	6.70140354617457	1.37968343994289	6.82471400656878	1.13671902194398	4.84980563138035	-0.619414938364715	3.78867542145858	-3.07386690551601	1.77542629656829	2.96750109906254	8.27569589092136	-1.84321995623831	5.90421647512156	5.10660759304365	4.50653904591433	6.19584344630896	1.03842282837078	-0.379492349006583	2.60718474751538	2.27206510058449	-0.911623956845005	0.806409605681918	5.90079774362362	1.94805905735956	-3.39999616650401	5.36347856372452	2.78573436361952	-3.17627496800442	1.62160818733711	4.63131032187166	6.05148678842407	5.94381699502313	-0.192070769997415	6.678484202659	-0.123003380895136	4.17777185033274	4.08336565039356	3.09878439777374	-3.15385185328225	3.81806381952447	4.27540555900877	4.07441460883675	6.52993079134353	4.89270553703263	4.7409661962201	-1.89224402590975	9.26149644971797	1.85125073013779	4.28702865072448	7.85590250006218	3.07934840974101	2.89504278674762	4.15994472136508	6.49817189588682	-3.03869886826252	3.51388409912994	4.82928804081204	0.531255081280526	0.420359771495547	7.34052836114196	5.05478369858	2.24246737143426	-0.078723865256961	2.36760189590661	4.98717832109416	3.33398235803785	1.12147494723442	6.47675512939615	3.80835790518765	7.67270192179635	1.68660966360709	3.84322411076344	4.99289445216912	0.506440155026739	5.91811368437581	0.0521114017518615	7.47177071216037	4.7759763178878	2.09958377687515	2.58865931391081	-0.730868947432727	5.71739669379443	-3.25978582435522	3.25711678874427	-0.303694480556113	2.9302984464979	7.11999743321568	3.8145872287413	4.72993889175467	2.13269217323853	-0.576160964985108	4.19275347636634	3.30472354699849	3.49360473799673	3.10525531791926	2.87170387433536	4.08844940729214	5.79243738256657	5.03296654191719	0.455700349982938	3.74431349553998	3.13861508184063	2.60643772866333	3.68902380148019	3.20067902393743	0.333507494646203	-0.430197044065672	0.433733182399599	-1.3090069689137	5.91755116774257	5.52445147189411	3.91030387504617	5.62892729592114	5.16622390513601	1.42949770017717	3.28364644158966	4.637545823023	1.26257726748987	2.47941130754177	3.71777366052214	1.17003069247026	4.97582404860787	-2.29070129032087	-3.88693283936529	2.19933246014127	1.97438320590165	5.03282076234295	4.94409886153929	4.44399306959019	3.6976265248538	2.67424896320681	2.91350188122409	6.71758625029681	4.49855045386501	2.39978554899667	-1.54125648903372	1.48555503767647	3.272531134083	3.51042136925396	-1.07347040711441	4.67265463756337
Leaf_B73_LN	125.92	0	B73	L	4.78632274497962	6.06114978069326	1.30300821131386	0.247898610458846	3.29984036511098	6.3618317280672	0.968875440919063	4.44129514661227	-0.576436888010674	5.21270507833306	1.38826653776285	7.19709210441122	3.7045843720089	1.88330091976989	6.44951802893266	6.22216282779849	1.8261555801525	3.47572773971383	-1.25101844737354	3.47098145257671	1.62904792694837	5.10985394600791	5.05359865502769	0.976019348802514	4.19951435604848	3.31589460389628	4.23114949831495	4.03494067252399	4.21145640672584	8.14304942268226	2.52440216699155	4.9516603683401	3.40460701022446	4.50312191218492	3.55786248001205	4.93293875113055	1.67918229736885	0.857336432641774	2.9365536211988	3.75076766276401	3.74457867929168	6.98112273845741	5.50194653941687	5.72631044260939	4.33629994699507	4.06926082003912	3.16556013212576	0.0807609527944573	7.43116953756243	3.63823276920566	2.96963795128653	-1.00149685236253	1.96666111112984	3.02927701582103	4.09971412595027	2.30719982171376	4.01723319605885	2.39706064594363	4.65168339626318	0.810624914854858	1.83203908285835	8.12746815965758	3.26604412427581	6.80446594424373	6.50990774096908	3.2770008050044	3.82388749092513	4.97601420530893	3.68475547687345	0.233677681908813	4.93567702066833	5.74567231376799	5.75589045512262	4.49531206979696	0.168280470421681	2.07154650118242	4.30235369796291	5.4950202812128	3.2189325245834	1.62051596568893	-1.2761061278884	4.32201980610555	2.00743163134721	4.25352435211128	3.95683379118799	4.67053974141431	5.46304134063864	5.7797780892795	1.33418618930614	4.52409478383307	-1.80608433814668	3.16669107890157	1.82069825343903	-1.47292937818606	-2.19968212704669	4.44331617866528	2.14258635983367	4.35712599984572	6.24129994660508	4.29758757516168	5.21729569186229	4.48539706241448	3.97640032863782	0.796774413101551	3.59074003003801	-1.58004658009828	5.58072215833386	6.55332740276059	1.13478697380685	6.77469534676041	-0.0206510905435803	4.70742057416133	-0.560415851454354	4.04906873069364	-3.18601969524568	1.7770081044455	2.90218176156648	8.45442231395632	-0.48745374865129	6.02352186116036	4.85658524991817	4.95457293516415	6.22121912343163	1.29431462976494	0.0222167335206916	2.37520676995269	0.558844360287902	-0.749873587755954	0.56585955437702	5.93400610266217	1.66397423060202	-3.4040203104146	5.28523127659066	3.42987170601793	-0.370829356085027	1.53041679390473	4.90066315370806	6.0482161685253	5.8763443974571	-1.39115807027001	6.83646381630577	-1.61051482062585	3.5204914619404	4.12348999580636	2.90551892692218	-2.5792050679547	3.5483273519449	3.93897367124887	3.98782734060686	6.1584292850877	5.08298620060563	4.59010329056557	-2.73843462643633	9.2765307828918	2.19401478657092	4.32346012001285	7.80031196999002	3.36339272433773	3.49528743832099	3.98807595380037	6.15822972703192	-0.0234352425399414	3.29624112057583	4.60826513065086	0.314197836687897	1.52610565151373	7.47044421446183	5.07722482934551	2.41686141604503	0.841495526010512	2.49928914390996	4.95016591428392	3.56602069881693	1.42934446510606	6.62223067592793	3.75580632420959	7.87214125174933	2.23411541026006	3.83888439560869	4.60786060335865	-1.94551076370912	6.07668721529444	-0.457889986469234	7.74043895895414	4.98929606237248	1.56497039775632	2.04914337562739	0.0120987099656004	5.99690840427254	-1.82513471284074	3.14391431388685	-0.607231552311345	2.98042875121517	6.81325389242556	3.8618419113107	4.69560763156155	1.78111390641614	-1.38563188958069	4.14842919604193	2.82568288068978	3.7963429751447	2.44487029072335	2.08198525433081	4.29126415563066	5.9199522832694	4.82500189224653	-1.82860781872707	3.5393502121407	2.98102559750141	2.50671243224414	3.52276437432345	3.15041848857597	-0.0902779828709632	-0.636977663722612	0.0411909762214914	-3.03620172758751	6.15127578142365	5.5534631409136	4.2389516534277	5.53505133941219	5.10710688116264	-0.21810932728669	3.13235380297662	4.42025459163002	1.43043103930372	2.86177269067813	4.23277897561523	1.45204951412574	5.118561907004	-2.18682215109935	-3.3954757397175	1.27390177935944	1.95415677869601	4.4670956087168	4.81103591130447	4.35634597141181	4.32951777167613	2.39131265892637	3.08591526401915	6.73030954479975	4.45994129808357	2.49125030198479	-3.08176065675907	1.14237819893161	3.25903669416963	3.7054620135723	-1.75085544370432	4.10687564777361
Leaf_B73xIHP1_HN	86.27	1	B73xIHP1	H	4.11257459759784	5.7218298338106	-0.335323475541674	-3.22613852326406	2.63589590424068	6.34211403447334	-1.23901749161952	4.26036512302251	-0.93355249047125	5.34153227910526	2.20235376336939	6.89295966194317	2.63466384041905	1.68790708005202	6.31559134880462	5.84511193685568	1.11432842510157	3.23671936202274	4.95826491219446	-1.91263652573216	0.00336782157453001	1.93948102147599	5.78496467620741	-1.7896116292036	4.39818770413974	2.8493709607672	4.37607589930499	4.10298502449889	4.47665622818854	8.37851988973678	3.25131317710036	4.52777815971463	3.28612969366116	4.75745433169813	2.6682516753611	4.73436191848203	1.51655379368595	0.267264908708457	3.21929080326847	3.10071948801691	3.50017864557813	6.9365659190187	5.41146290501679	5.26485562402607	3.28927851731236	3.56468673813802	3.34637994336481	-2.01824237999388	7.75415751239001	2.63306316569154	3.42740921211929	-1.40052094843214	2.22686021487418	2.58648093597636	3.89033167654419	1.7477007014092	3.42575303635567	2.56837470840961	3.60488166079915	3.7467428936374	0.901156103571429	8.8903728315893	2.02743136345588	6.87255492228126	6.16069121245928	2.82502356476701	4.2905483757262	4.04922172787005	3.17068133818504	-2.0878960456461	4.52028484473443	5.29988283814912	4.53151262058454	4.32564576265501	-0.0137123716647634	1.98053835055927	4.94757194628771	4.44400814479916	4.4471915304127	3.35466302692482	2.1683653490095	3.5465546067193	-1.23273221602503	3.1898388801205	6.07018810861587	4.61087398323646	5.29395857210764	5.74834384124434	-2.32652803889809	3.34329670708602	-2.86276499655546	2.31253934190995	1.7759053069214	-0.52154796527927	-1.4787489397496	4.24383561815903	-1.10807049680021	3.78587154914251	5.98183121509366	2.91872770864242	4.72507238446516	3.63692121101289	3.34339914535099	-1.09733493478473	3.87558545928668	3.64096372885904	4.94703280026662	7.18107891230362	4.96777794268122	6.37403078046789	-0.270431350313778	4.70285533422803	0.312652087348271	4.18183993415244	-0.193059992693823	1.09140854701775	1.92968941672868	7.41889400630035	-0.664755740229543	5.7141041078359	3.98323741116053	4.08817953963513	6.42514397046982	1.12054138915845	-2.15951483984822	-0.186409641904527	3.66097447866607	-1.24517062349342	-0.341964946315135	5.86492914663601	2.16612166216556	0.07233134495728	4.97686403226959	2.62803290841283	-2.85019345019562	1.82177107291597	4.14530027625346	5.81712934236923	6.44869596754891	-1.33891853737723	6.84119406569368	1.12506422897086	4.0135076437927	4.1739136936289	3.90820356826785	-2.88482336951034	3.12225383519251	3.5449627420925	4.16857658090803	6.99918418630115	4.87376120828699	4.51818361253291	-2.50473610713949	9.25246774733849	1.52481484368518	4.45762792925364	7.80084418083238	1.88760034470873	2.06992095426655	3.80219510312465	6.86695466966528	1.62101078381234	2.82194346403941	5.2765866670191	-1.72649544647677	-0.790095480494271	7.28392121362906	5.056907422864	2.40532944470483	-1.17833362273683	2.09146170989536	5.40760527030665	3.992135642782	2.02497622586531	6.18414128898791	3.28119670418603	7.47901453453082	1.80729341336546	3.25145089279172	4.54900046683662	-2.57726526709142	5.97669631054517	-0.151292360077699	8.17750579941459	4.15941707842663	2.7928870697372	1.50044930415879	-1.85214741212039	5.58377353808546	0.0152064441569647	2.9290177904814	-1.68169429159926	3.49008931572575	5.25433010295642	3.3480236408005	4.54001570160939	2.61150348546923	0.633746483484785	2.94387622530514	2.33485047738988	2.28600618260853	4.97984906074561	3.34390686609391	3.97732428026197	4.59758444914693	4.73090192349862	-0.588780941331113	3.44589454836841	3.85266373533014	2.23858111097291	3.84892479660252	2.99009795062247	-3.39521996037083	-2.28545185020898	-0.0126503676770776	-1.48640373795597	6.83634350364289	5.71560573013301	1.91559895452712	4.86011729131871	4.89912722021669	-0.112643976339231	2.35903085876592	4.02558606775244	0.401969068016123	1.69447244894245	3.84012540240079	-2.1578747024787	4.29332924222236	-1.87540711409905	2.92922033760554	2.75634688131345	-1.27403917496084	5.59439145032197	4.45545258017461	3.27089908115747	3.67520324847768	-0.212692424882527	3.73888835125867	6.23515352945094	4.50361627697796	1.68424597282924	-0.783489979039173	3.7424635679977	2.69611924492115	2.18320321150585	-0.073096495911395	4.72556517171833
Leaf_B73xIHP1_LN	254.61	1	B73xIHP1	L	2.83962213003141	4.70403089862844	1.98183582662394	-1.81988443434611	2.28292353759039	6.49557093563935	-1.81988443434611	3.86852189027379	-4.20891397374815	4.83142525757158	1.70595391372815	6.68902374486546	3.51070362429068	1.15780916448385	6.37527222775053	6.26136599904098	2.24854904495002	2.74415821728254	4.61238874299836	2.44348862609499	2.97192673667485	3.07360725254307	5.58691668583442	-1.32978198656667	3.38974322820751	3.18685948291917	3.49612668788703	4.91599165039886	4.57125852130943	7.84780474194614	2.14022002308997	4.63917156474775	3.03379081861236	5.20751598288285	3.18685948291917	4.93232595266915	2.92915929235557	0.515097400937618	2.97192673667485	3.11235425548768	3.86852189027379	5.95256211674712	5.77677670983828	4.98024770570285	3.40542963910641	3.83416272628364	3.20489973911149	-1.81988443434611	7.26193489148101	2.95070148419121	4.06896653088423	-2.56781910221717	1.98183582662394	3.59520135784621	3.72588447046027	2.28292353759039	3.86852189027379	3.03379081861236	3.91309711129629	1.60087694815334	0.118142449515829	7.95295195511431	2.47356345796637	6.45091755178107	5.54504309007812	2.34930890765425	4.42501694911047	3.73832458560912	2.97192673667485	0.515097400937618	3.46652337791044	6.53532349101562	5.20303516908447	3.77501398218066	1.00145213406381	1.42734993729939	5.14815095418705	4.68487741803496	4.92690170801181	3.20489973911149	0.262939698246023	4.20066329261278	2.17724089301353	2.92915929235557	6.48083950700197	5.01644989900629	5.67367694415921	4.85446537689431	-0.0428255654742677	3.81079341864773	-0.673467835354487	2.02309159835165	2.74415821728254	-0.2240356308626	-4.20891397374815	3.89098165006503	1.29886525272397	3.64890326178001	5.3682293261209	3.53942294707894	5.18041994006052	3.75065834815779	4.10783670534621	1.15780916448385	2.61519572161895	1.15780916448385	5.69297870881617	6.96389956570673	4.72293342225777	6.38519489943718	1.60087694815334	4.48530380507069	2.02309159835165	4.27085057432279	0.729670235402523	2.38139014059833	1.98183582662394	6.52459006061468	-0.0428255654742677	5.05176584800774	5.22530135344077	4.10783670534621	6.64510378104059	1.29886525272397	1.23006045046822	-0.964620872952893	-0.964620872952893	-0.0428255654742677	0.394520642559817	6.20645995444694	3.6356640233785	0.118142449515829	4.65237880115287	2.76862290706086	-4.20891397374815	2.31649802789698	3.48140096202467	5.32351898456829	5.87017405436325	-0.673467835354487	6.1838987690731	0.262939698246023	3.77501398218066	3.94564735856453	3.48140096202467	0.394520642559817	2.02309159835165	4.09821690164051	4.16424619896619	6.840951228217	4.24492884040251	4.63917156474775	-4.20891397374815	8.66054018222562	3.07360725254307	4.66546622711991	8.10898754416298	2.92915929235557	2.58795981970623	3.24031728128024	6.75479209224407	1.70595391372815	2.61519572161895	5.54504309007812	-4.20891397374815	-0.673467835354487	6.95593231673954	4.93232595266915	2.10222408791984	1.54532181109362	3.25770524322023	4.44792075478811	3.34163392459281	3.03379081861236	5.75245106822515	4.31304457657397	7.44763346363097	2.64192696337799	3.62230216580535	3.82252539003397	-4.20891397374815	6.17934388288317	-2.56781910221717	7.54290320650255	4.70403089862844	3.16859078177596	1.85047934776169	-4.20891397374815	5.41159560559833	3.71333615261428	2.56019983538096	-1.32978198656667	3.71333615261428	5.78579411080602	3.78703932486689	4.32133728871043	0.626369338849582	-0.964620872952893	2.88508521149607	2.10222408791984	2.06320033183783	3.77501398218066	2.99284424068527	4.61238874299836	4.93232595266915	4.90499845884161	-1.32978198656667	3.78703932486689	3.34163392459281	2.86253274588026	3.82252539003397	1.23006045046822	-1.81988443434611	-4.20891397374815	1.48754138600114	-4.20891397374815	6.48083950700197	5.22087552377643	3.73832458560912	5.22530135344077	4.79616011841734	-2.56781910221717	3.2227171931433	4.77819893393343	1.29886525272397	0.515097400937618	4.22738526384235	-4.20891397374815	3.56758170330847	-1.32978198656667	3.2227171931433	1.29886525272397	1.23006045046822	5.00619877956877	3.91309711129629	3.49612668788703	1.15780916448385	2.06320033183783	4.14568702788826	6.28699666620404	4.63917156474775	1.48754138600114	0.916422683022264	3.27488613145752	2.14022002308997	3.34163392459281	1.08174782968297	4.35403953056584
Leaf_B73xILP1_HN	103.05	1	B73xILP1	H	4.69618839511026	5.10162731449658	0.915196487956347	-1.75499611853307	3.1218077996277	5.95157948586727	1.08249021979488	4.02120001074194	-1.08378411730391	5.26223189017629	1.7224328931528	6.61164713248297	3.62679516009692	2.18751212320529	6.11979382583116	5.9965076051508	1.82219037913859	3.46363563392873	5.38302454724374	2.20229944325958	-0.5900242495617	2.63247225407597	5.69415254751474	0.727032648033704	5.65079754512283	2.70340205483664	3.57414165965923	3.55541317892534	4.04296661957481	8.31511462364276	2.57850741881067	4.71203168474952	3.63916587202649	4.57066142450127	3.0545514125374	4.79831618463597	1.7322801340651	-0.506196487057096	3.55869187299292	3.53645349351538	3.51267211011559	6.66475233794006	5.35865783569206	5.6094189876555	3.65098508917957	3.27109925387386	2.75454793777333	-1.84920116714192	7.51622618948077	3.27008066568951	3.85307482166654	-1.89599724292253	2.04319283881835	3.12764673352015	3.65467335113421	1.62276739797157	4.28653226291896	2.3318685260265	4.41454782750612	2.10592500038804	1.13068077235382	7.95245012666516	2.69858776865684	7.54682795697237	6.2721409768562	3.22569254675528	3.96802906876481	5.07745530297586	3.89303198195848	-0.420459642274341	4.70034048422252	5.61741102339418	5.20168766622503	5.07740432822614	-0.154553203481702	1.99096838194621	4.32672160511006	5.15451533575422	2.46469396401711	2.39140220421106	0.426990963117473	4.40348771984999	-0.760562577069572	4.66877193081686	3.16774110311038	4.34221970787299	5.37572912313313	5.75296170740985	-1.89528231483058	4.34880522484748	-2.08793946722032	2.73145723517915	1.57650971018692	-0.663365548624491	-1.78309951172539	5.57785854555242	2.19235971442546	3.66121630309158	6.12855218429915	3.47940338500112	4.90680481127105	2.51479627695123	2.71590214627431	0.584267564102946	3.60337219113387	-1.29106136972756	4.88971099050774	6.4003964055844	4.79119704673154	6.61206632030412	0.771280522979532	4.61159872498305	1.21978605994423	3.56229357093356	2.53174287955038	0.708693321973907	3.20889418383428	7.5168945186077	-1.7315709551314	5.47337308758013	4.66064016097189	4.23105317297374	6.06498315680653	0.568211718983611	2.02342558209762	0.185746693669061	2.24931847769024	-1.70956567601483	0.912502611862884	5.48526396760263	1.97716857347556	1.54873210635736	5.10460222083837	3.26542340933697	-0.245313674869254	0.52095448779161	4.53020335355328	6.03049349117547	6.12726797688824	-0.0753826909668763	7.11875359042461	1.00091937846167	3.07556465565566	4.02806858306928	2.92505313887257	0.0172177147416476	4.13376027111428	3.941653111506	4.07822229432742	6.35860830062231	4.83760053209063	4.41528015294897	0.62557666679261	9.08134345364975	2.72817252773667	4.15813767040596	7.52788077293422	3.56557100074519	2.09957010763205	3.97970310117057	6.27005726815346	0.734372098724307	3.82558624031389	4.9524302790295	0.385160892645868	-0.231439392146943	7.53579733754494	5.36236855862835	2.21064439405422	-2.41118188742466	2.7677802695655	4.73974946372396	3.14781890535697	1.74193600608612	6.05596579894027	3.33249437024406	6.97802438213489	2.50979291475199	3.40160681951278	4.83649723429962	-0.438092481649238	5.66538145758123	0.757952362293293	7.82015863590405	4.9650905917165	1.37786318449662	2.04862516312743	2.57971868342947	5.87154910269054	-0.119716447121211	3.55087426380379	0.261083418173801	3.23071483205317	6.3278507719012	3.53495225458544	5.17196103443347	0.160965838430545	2.79543707561717	3.79964828769601	2.62690354482653	3.74886924280905	3.24414898150813	2.63851720409217	3.95161259662236	5.75212456745501	4.65448614697458	0.637604765324582	3.37111989425838	3.96401995604019	2.33359626167158	3.47547800642971	2.8084266721431	3.57411412286453	0.423515964631563	-0.19421172111239	-2.08395978261213	6.1982914341475	5.71728535348872	4.40185116740267	5.26563450632378	5.38638649860969	1.51874084666234	1.61535447459779	4.68781857944344	0.43225494907906	1.92556808005011	3.60090887924923	-3.37832524448573	4.92228418010242	0.58638282565179	3.05520111776243	2.42019865981938	0.865828254233137	4.87531760890167	4.47320583004494	4.5812731670184	3.58517334500787	2.18746195284554	2.59021771417831	5.79219830634526	4.75947615274879	1.92137620388743	2.42135438762187	2.41187135504369	3.40193331662388	2.87311006965665	-1.80655769933436	4.65425269818117
