trait	accession	N	rep	AT1G01180	AT1G01420	AT1G01560	AT1G01620	AT1G01720	AT1G01790	AT1G02640	AT1G02850	AT1G03040	AT1G03340	AT1G03475	AT1G03600	AT1G03680	AT1G04410	AT1G04820	AT1G04850	AT1G05560	AT1G05630	AT1G06680	AT1G07000	AT1G07470	AT1G07650	AT1G08380	AT1G08630	AT1G08730	AT1G10140	AT1G10600	AT1G11170	AT1G11220	AT1G12840	AT1G12940	AT1G12990	AT1G13195	AT1G13320	AT1G13440	AT1G13750	AT1G13960	AT1G14000	AT1G14290	AT1G14560	AT1G14910	AT1G14920	AT1G15110	AT1G15410	AT1G15710	AT1G15820	AT1G16110	AT1G16260	AT1G16670	AT1G16680	AT1G16860	AT1G17170	AT1G17600	AT1G17710	AT1G19080	AT1G19510	AT1G20110	AT1G20550	AT1G20640	AT1G20696	AT1G20780	AT1G21210	AT1G21250	AT1G21270	AT1G22160	AT1G22410	AT1G22610	AT1G24170	AT1G28440	AT1G28570	AT1G28580	AT1G29450	AT1G29500	AT1G29510	AT1G29910	AT1G30210	AT1G30380	AT1G30500	AT1G31330	AT1G31540	AT1G33490	AT1G33840	AT1G34060	AT1G34130	AT1G34210	AT1G34630	AT1G34750	AT1G35470	AT1G36380	AT1G42430	AT1G47330	AT1G48600	AT1G49350	AT1G50010	AT1G51560	AT1G51740	AT1G52080	AT1G52190	AT1G52570	AT1G53030	AT1G53160	AT1G53470	AT1G54160	AT1G54450	AT1G55610	AT1G55670	AT1G55760	AT1G55910	AT1G56170	AT1G56190	AT1G57750	AT1G58080	AT1G59670	AT1G59700	AT1G59950	AT1G61520	AT1G63840	AT1G63970	AT1G63980	AT1G64640	AT1G65790	AT1G65800	AT1G65820	AT1G65840	AT1G65930	AT1G66480	AT1G66880	AT1G67060	AT1G67250	AT1G67500	AT1G67570	AT1G67740	AT1G69730	AT1G71080	AT1G71960	AT1G72230	AT1G72650	AT1G73350	AT1G73700	AT1G73720	AT1G74410	AT1G75590	AT1G75690	AT1G76080	AT1G76140	AT1G76270	AT1G76350	AT1G76520	AT1G76530	AT1G76940	AT1G77460	AT1G77490	AT1G77590	AT1G77920	AT1G78460	AT1G78600	AT1G79110	AT1G79270	AT1G79390	AT1G79630	AT1G79900	AT1G80380	AT1G80820	AT1G80860	AT1G80940	AT2G01490	AT2G02470	AT2G04630	AT2G05070	AT2G06010	AT2G06520	AT2G07050	AT2G07680	AT2G14740	AT2G16770	AT2G16950	AT2G18040	AT2G18196	AT2G18600	AT2G18740	AT2G19810	AT2G19860	AT2G20260	AT2G21230	AT2G21320	AT2G21390	AT2G22170	AT2G22190	AT2G24170	AT2G24395	AT2G24645	AT2G25180	AT2G25220	AT2G25520	AT2G25910	AT2G26400	AT2G26650	AT2G26810	AT2G26910	AT2G27230	AT2G27510	AT2G28060	AT2G28550	AT2G29960	AT2G30550	AT2G30570	AT2G30950	AT2G31020	AT2G31810	AT2G32320	AT2G32415	AT2G33730	AT2G33770	AT2G34200	AT2G34420	AT2G34430	AT2G34720	AT2G34730	AT2G35130	AT2G35170	AT2G36310	AT2G36330	AT2G36360	AT2G36380	AT2G36750	AT2G36800	AT2G36840	AT2G37550	AT2G37770	AT2G38120	AT2G38360	AT2G39050	AT2G39705	AT2G39740	AT2G40600	AT2G40890	AT2G40980	AT2G41050	AT2G41380	AT2G41740	AT2G41830	AT2G42070	AT2G42220	AT2G42280	AT2G42900	AT2G42960	AT2G43500	AT2G43750	AT2G43780	AT2G43820	AT2G43840	AT2G44130	AT2G44280	AT2G44950	AT2G45210	AT2G45290	AT2G45640	AT2G45695	AT2G46200	AT2G46660	AT2G46680	AT2G47060	AT2G47980	AT3G01560	AT3G03780	AT3G03910	AT3G04070	AT3G05120	AT3G05170	AT3G05350	AT3G05520	AT3G05690	AT3G06270	AT3G06350	AT3G06890	AT3G08620	AT3G08940	AT3G09370	AT3G09560	AT3G09830	AT3G10220	AT3G12290	AT3G12780	AT3G13224	AT3G13360	AT3G13620	AT3G13730	AT3G14020	AT3G14690	AT3G14840	AT3G15095	AT3G15270	AT3G15360	AT3G15760	AT3G15970	AT3G16140	AT3G16360	AT3G17180	AT3G17410	AT3G19270	AT3G19510	AT3G20300	AT3G20550	AT3G20640	AT3G20650	AT3G20760	AT3G20910	AT3G21055	AT3G21600	AT3G22400	AT3G22840	AT3G23090	AT3G23530	AT3G23790	AT3G24315	AT3G25220	AT3G25510	AT3G25860	AT3G27460	AT3G28740	AT3G29360	AT3G30775	AT3G42790	AT3G46130	AT3G46450	AT3G46460	AT3G46780	AT3G47000	AT3G47010	AT3G47050	AT3G47090	AT3G47470	AT3G48750	AT3G49350	AT3G49645	AT3G49940	AT3G50360	AT3G50820	AT3G50910	AT3G52340	AT3G52750	AT3G52960	AT3G54100	AT3G54220	AT3G54460	AT3G54890	AT3G55260	AT3G56440	AT3G57050	AT3G57680	AT3G57920	AT3G58100	AT3G59140	AT3G59580	AT3G59800	AT3G60160	AT3G60690	AT3G61470	AT3G61890	AT3G62110	AT3G62270	AT3G63010	AT3G63140	AT3G63470	AT4G00330	AT4G00440	AT4G01050	AT4G01150	AT4G01320	AT4G01370	AT4G01670	AT4G02420	AT4G02590	AT4G02770	AT4G03110	AT4G03240	AT4G04640	AT4G04890	AT4G04955	AT4G05180	AT4G09010	AT4G09340	AT4G09510	AT4G09570	AT4G09750	AT4G09800	AT4G10340	AT4G10840	AT4G11110	AT4G11530	AT4G11560	AT4G11910	AT4G11920	AT4G12290	AT4G12800	AT4G12910	AT4G13345	AT4G13510	AT4G14600	AT4G14690	AT4G14880	AT4G14960	AT4G15910	AT4G16146	AT4G17670	AT4G18360	AT4G18390	AT4G20230	AT4G21110	AT4G21190	AT4G21200	AT4G21215	AT4G21280	AT4G21380	AT4G21660	AT4G21750	AT4G22340	AT4G22380	AT4G22920	AT4G23130	AT4G23140	AT4G23150	AT4G23180	AT4G23230	AT4G23400	AT4G23840	AT4G24400	AT4G24460	AT4G24670	AT4G25850	AT4G26150	AT4G26950	AT4G27270	AT4G27820	AT4G27830	AT4G28070	AT4G28706	AT4G28750	AT4G28820	AT4G28830	AT4G29440	AT4G32260	AT4G32660	AT4G32750	AT4G32940	AT4G33030	AT4G33040	AT4G33180	AT4G33540	AT4G33950	AT4G34150	AT4G34490	AT4G35270	AT4G36040	AT4G36640	AT4G36720	AT4G36940	AT4G37400	AT4G38060	AT4G38250	AT4G38400	AT4G38470	AT4G38540	AT4G38620	AT4G38660	AT4G39030	AT4G39250	AT4G39400	AT4G39640	AT4G39660	AT4G39720	AT4G39955	AT5G01240	AT5G01530	AT5G01880	AT5G02380	AT5G04090	AT5G04830	AT5G04940	AT5G06100	AT5G06230	AT5G06510	AT5G06750	AT5G07030	AT5G08170	AT5G08190	AT5G08370	AT5G09300	AT5G09830	AT5G09920	AT5G09930	AT5G10070	AT5G10100	AT5G10350	AT5G10780	AT5G10840	AT5G11000	AT5G11250	AT5G11510	AT5G11760	AT5G12010	AT5G12250	AT5G13120	AT5G13290	AT5G13980	AT5G14200	AT5G14540	AT5G14880	AT5G15260	AT5G15780	AT5G16110	AT5G16400	AT5G16570	AT5G17010	AT5G17920	AT5G18130	AT5G19420	AT5G19770	AT5G19780	AT5G20510	AT5G22570	AT5G22740	AT5G22770	AT5G23810	AT5G24310	AT5G24870	AT5G24930	AT5G25100	AT5G26170	AT5G28080	AT5G33320	AT5G35100	AT5G35200	AT5G38220	AT5G39320	AT5G40440	AT5G40640	AT5G41000	AT5G43150	AT5G43260	AT5G43810	AT5G43940	AT5G44060	AT5G44070	AT5G46110	AT5G46470	AT5G46620	AT5G46840	AT5G46910	AT5G47060	AT5G47770	AT5G47870	AT5G48380	AT5G48870	AT5G48930	AT5G49830	AT5G50100	AT5G50110	AT5G50375	AT5G50580	AT5G51040	AT5G51940	AT5G52230	AT5G52450	AT5G53400	AT5G53550	AT5G53760	AT5G53800	AT5G53920	AT5G54160	AT5G56460	AT5G57000	AT5G57230	AT5G57330	AT5G57700	AT5G57960	AT5G58220	AT5G58900	AT5G59050	AT5G59210	AT5G59290	AT5G59350	AT5G59780	AT5G60900	AT5G61040	AT5G61220	AT5G61820	AT5G62190	AT5G62200	AT5G62580	AT5G62900	AT5G63030	AT5G63135	AT5G63890	AT5G63970	AT5G64040	AT5G64090	AT5G64160	AT5G64740	AT5G65010	AT5G65140	AT5G65410	AT5G65480	AT5G65620	AT5G66200	AT5G66570	AT5G66850	AT5G67320	AT5G67420	AT5G67570
Akita_R1Y_L	1.1034684984	Akita	L	one	1.87501356971541	4.64333569150222	2.32507177403816	5.97536654150506	5.43095057080614	7.50798322299134	0.294539755722896	6.14257882696214	5.2045017483581	2.81670985503092	7.06528276005665	8.44887295449316	7.90450725018895	9.13894046586516	7.05869237246722	6.51157181713857	4.90082315904268	4.50797778006458	11.7328359947279	3.79935573477881	5.11585830086947	5.74191204246465	10.9857866558186	0.970088493213855	-0.903146748836819	3.75656048897077	4.34131962648406	1.79268362925408	-0.606480553308271	6.99798361667856	-1.59398122827681	4.88302751727746	2.92115864308322	5.74410435457326	9.803641928841	4.22684134647594	4.31796227430258	6.0710315002206	3.40405779675089	3.92834700797493	5.24686130814912	4.53355178080177	1.85891916074256	4.61246916333715	4.34421288461256	11.6238456694922	2.35979801434174	4.35285800728675	3.65768875588004	4.6386297670152	4.67585423995734	5.38953621021288	3.34750542370447	-2.25719550081023	3.4369548501375	0.387228938505203	5.96788240720453	1.96798247736449	5.47253197693743	6.6366125010805	4.65968658537037	1.19187950937664	7.88477150611852	6.42676638746454	4.07488717957171	7.14998025954888	6.12922152976081	3.64366558020276	5.570909	3.510917	4.3471	0.1432834	-0.4379511	0.3872289	12.6154	5.190101	10.66332	3.353261	11.52623	6.383825	4.578473	-2.257196	0.8449402	5.894777	4.844722	2.685973	4.538613	4.109309	3.27658	4.300193	4.3471	6.828583	3.442365	5.775524	4.329688	2.865858	2.833279	3.426072	1.291175	2.620657	3.928347	1.952898	3.591049	1.314966	2.639622	10.84874	1.792684	6.014942	3.156623	7.765463	-4.429491	6.715263	2.572123	5.291015	1.80953	11.86012	5.481758	6.348238	6.064029	3.082324	6.222586	5.978163	6.219438	5.441797	7.217806	1.553647	5.772305	3.150024	4.698641	2.713086	2.404836	10.40558	5.599039	5.383923	4.021664	0.4743209	4.650366	4.007133	3.01129	4.242433	3.643666	-3.521177	7.259782	8.236391	5.856787	3.469118	4.067903	7.4986	2.437716	3.853157	4.248623	6.803049	5.465906	4.668947	2.620657	5.926011	5.569673	7.164376	4.021664	2.98928	0.5159715	7.789012	1.758389	4.381307	3.95509	5.523197	4.195142	5.319227	12.08203	3.845009	10.54394	6.496046	5.425497	5.323631	2.426839	6.489527	6.293905	-1.27704	0.7078956	4.63863	4.988501	6.411675	8.253805	4.593141	6.319859	7.639224	4.021664	5.02141	3.387324	3.521181	2.012313	4.282202	0.5564533	6.481008	5.81151	1.875014	2.722011	2.676822	6.560285	6.637792	2.426839	3.364705	7.24863	5.155929	4.775675	10.77021	10.04559	0.6714992	4.981085	4.201538	3.897164	6.795142	8.03692	2.382493	12.70351	9.622756	5.5168	4.41747	5.134362	2.739698	4.600419	3.75656	4.309105	7.000737	3.811951	4.422954	1.687254	5.707498	4.928076	4.175783	3.436955	5.271389	2.426839	4.403668	5.065906	5.268345	3.943689	3.096121	3.318376	6.332298	4.411965	4.834471	7.767889	3.586169	1.406393	2.620657	5.371214	7.798273	4.074887	5.183654	1.631502	4.643336	3.335924	5.00322	1.72326	3.270509	4.736571	3.156623	2.639622	3.924486	5.072899	4.078367	6.116586	4.487187	8.882019	2.190074	1.492369	4.614867	2.041127	6.025795	5.514234	4.624419	3.799356	5.902649	-0.2870654	3.666962	10.56835	3.392923	5.869896	4.926147	3.916732	6.366853	10.26471	4.166005	5.283498	4.291225	2.448511	3.442365	7.587663	5.538435	6.173815	2.658342	8.438419	0.9088709	4.566134	9.859753	0.431432	4.092201	5.951849	4.315016	3.807765	5.243766	4.487187	2.61108	3.685333	2.704105	3.330098	9.636024	1.937654	1.266984	8.568285	1.5931	6.127543	3.566482	3.233537	4.834471	1.028814	6.364717	2.437716	3.288645	6.752219	2.069377	5.127661	4.709901	4.966137	4.999554	9.631294	4.822072	1.112649	-1.01734	3.176239	12.32815	5.375463	3.96264	3.150024	2.765828	4.945328	10.24278	5.575841	5.760441	5.875907	7.213461	3.370393	5.268345	6.106397	11.8376	5.067657	2.012313	5.884876	4.15616	0.2945398	1.139546	6.263661	3.02578	3.4206	5.115858	4.3471	11.31879	5.844579	4.30317	2.026792	3.409593	8.80798	-2.569303	5.058878	5.175555	8.859951	9.503184	5.421393	5.750661	1.922247	4.990349	4.643336	11.03728	4.053833	3.431524	10.42001	5.494836	3.561518	10.18797	7.774875	4.444685	4.450066	4.607661	4.352858	6.484291	12.2263	6.231989	5.840486	1.47135	4.898857	1.314966	1.775638	6.422666	11.48307	6.093559	4.025274	7.356809	2.426839	6.628922	7.691848	7.018958	2.228162	3.889262	3.040125	1.612429	6.931244	-4.429491	4.77353	4.643336	0.8118801	6.222586	10.18943	5.5783	6.510928	5.393732	4.060885	4.34132	5.037587	4.335516	5.015977	4.622037	5.304447	2.791493	6.324261	2.98928	4.29721	4.801167	4.392531	1.16595	3.629505	3.109787	2.426839	6.592885	5.997589	0.8772597	5.464577	10.49945	1.740932	2.873889	4.450066	9.854689	5.141033	2.562217	8.090887	6.265952	3.306557	3.227282	5.776595	3.703472	5.559751	5.999425	6.139251	8.198522	5.330942	3.335924	4.414721	3.95509	4.650366	6.376071	-0.2171552	4.466092	3.526285	4.924214	2.469863	3.78239	-0.08674433	6.79567	5.039373	5.137701	0.9398044	4.159449	3.431524	11.65026	4.195142	10.2689	4.367152	6.77652	4.912566	3.484935	-1.593981	3.60559	3.270509	2.833279	5.609898	3.335924	4.607661	2.137673	4.03605	4.898857	3.928347	4.563654	-1.426825	5.085057	5.881893	6.778126	3.561518	4.169272	0.08912275	4.109309	5.260709	6.575754	6.756027	2.26527	5.969757	7.039185	4.98665	6.622978	3.816125	2.33674	5.201314	6.083205	3.156623	5.68371	10.83833	5.918266	4.119478	7.021671	5.083327	1.937654	0.3872289	4.092201	6.374656	3.566482	3.252141	4.201538	7.994963	6.998443	1.428372	0.7780446	6.94608	6.026696	5.039373	3.495384	3.409593	3.648355	2.833279	2.490903	6.036567	5.533374	4.992195	7.692131	2.110742	5.154282	10.93232	6.44844	3.143396	4.815832	2.51164	3.116571	5.150981	4.132925	5.998507	4.3471	6.818216	5.6111	6.160745	3.341726	3.040125	3.820287	5.386733	4.68044	3.576359	6.514143	5.627818	4.960492	4.650366	4.718846	1.937654	6.432895	2.873889	2.348315	2.190074	6.63956	3.4206	5.70187	5.175555	4.510556	5.316283	4.523377	5.562238	5.214023	5.955637	5.617093	3.73026	4.239328	8.065909	7.291981	4.409205	3.431524	2.164111	5.146015	2.480421	5.761524	2.722011	10.1998	3.648355	3.130046	8.147055	6.624168	4.749724	2.480421	6.714704	7.579092	5.630191	12.04845	5.436384	5.292513	5.562238	4.520821
Bl-1_R1Y_L	0.71858524575	Bl-1	L	one	2.15661412133186	4.19828237259008	3.82432528889526	5.11614361661263	5.60560167956312	7.6424970993295	-0.106465956800001	4.01356702603786	5.14341476673785	2.78354415113133	6.88085529165708	7.61191027082339	8.03537937169723	9.18027934418102	7.04168653023873	6.62601303853245	5.23921732768644	4.70480379694476	11.6014846424351	4.97653739232876	5.18337862560075	6.41470074980351	10.4620288274417	-1.90497507912919	0.0554278493209046	4.24098880977373	4.21551694467154	1.48752390756956	-1.40611056054648	7.14424507321915	-0.497674683949579	5.30107059717052	2.53165630397587	5.81513422600951	9.90081171219159	3.65779561860825	4.52985150331205	6.49981126341804	3.91151008116964	4.09031364905771	5.11154788212354	4.27426647211022	2.41714365727438	4.57728594384398	3.97360635228637	10.6490582938308	2.80647341041949	5.12529139798428	4.09031364905771	4.88794336126114	4.67396535736039	3.36526174844719	3.80168023230372	-2.67379076520411	3.70736882309975	1.96611261865334	6.16482055058295	2.78354415113133	5.67265337290939	6.54822719020666	4.62965319742843	2.99792168595131	7.79860235598574	6.75537605367158	3.92204684651176	7.68022867148275	5.98806450352358	4.56389163867823	5.769187	2.663091	4.154273	2.503869	1.698352	1.487524	12.28635	5.688169	10.3857	3.075483	11.42121	7.103167	5.083662	-0.2888505	1.487524	5.89753	4.776233	3.184526	4.704804	4.459263	3.525855	4.36201	4.570604	7.362063	3.075483	6.780202	4.322787	3.497955	3.380623	4.400194	1.838435	2.585675	4.710893	0.5659809	3.4838	1.966113	2.736563	10.9689	2.120473	5.217996	2.687999	7.480853	-4.429491	7.288643	1.698352	3.553226	0.8570363	11.6357	5.468562	6.373068	6.534559	3.269494	6.640441	6.423997	6.175869	5.276647	7.577332	1.171553	6.876799	3.539606	4.758704	3.645132	1.306352	10.12913	6.876799	5.050432	3.201925	-0.7419255	5.165753	4.03314	1.746573	4.494989	3.395822	-2.673791	6.875444	8.051665	5.820776	3.835516	4.346448	5.929215	1.648462	4.071506	4.080941	6.191195	5.178992	5.016418	6.094367	6.312287	5.021327	6.988791	3.85764	3.094239	-0.2888505	7.842251	2.585675	4.407711	3.890203	5.464964	4.529852	5.45774	11.69363	3.963441	10.43974	6.676671	5.391043	5.428477	3.790223	6.420286	6.273727	-4.429491	2.259903	4.930313	4.610238	6.342017	7.824809	4.543564	5.910817	7.491504	3.017706	4.734997	3.790223	3.285904	0.669662	4.385041	1.099116	6.382636	5.486421	0.8570363	2.977862	2.446635	7.038058	6.464206	1.240526	3.632355	6.808873	5.321113	4.487914	10.85529	9.750591	0.05542785	5.475733	4.758704	3.932507	6.715046	8.154658	1.882262	12.63441	8.619448	5.078961	4.35425	5.192111	2.417144	4.716957	3.932507	4.240989	5.910817	0.8570363	4.636067	2.936885	5.672653	2.829044	4.577286	3.440481	3.953203	3.075483	4.642453	5.074245	5.305101	4.090314	0.05542785	2.873153	6.527676	3.707369	4.557148	7.338658	3.813047	-0.4976747	2.356288	5.493503	8.000383	4.45201	4.118073	0.766389	5.276647	2.712485	5.41362	0.8570363	2.356288	4.392638	3.219116	3.094239	3.269494	3.7195	4.898653	6.273727	4.838741	8.511518	2.977862	0.3331723	4.422629	1.698352	5.870584	5.268412	4.661443	3.824325	5.91346	-0.106466	3.149086	10.37003	3.455066	5.681983	5.45774	3.973606	5.931824	10.14524	4.290622	5.428477	3.922047	3.87943	3.755295	7.505584	6.223499	5.647476	1.793235	8.033558	1.596785	4.642453	9.413547	-2.673791	2.446635	5.812305	4.314812	4.013567	5.134382	4.24938	3.695134	3.835516	1.022848	2.783544	8.798809	1.429625	2.829044	7.53934	1.487524	5.751572	3.05648	3.33404	4.893308	0.766389	5.721727	3.201925	2.120473	7.006226	1.966113	4.971474	4.502029	4.557148	5.050432	9.32377	4.799278	3.33404	1.487524	4.03314	12.03711	5.715683	4.385041	3.149086	3.7195	4.986611	9.73965	5.069514	5.730746	5.831994	6.55332	3.440481	5.333006	4.919837	11.4443	5.205112	2.156614	6.255096	2.417144	-1.036129	0.5659809	6.314288	2.915952	3.593333	5.916097	5.156859	10.89067	5.284834	4.41519	2.156614	2.806473	8.296044	-1.406111	5.217996	5.424777	8.627518	9.1391	5.6283	5.6283	1.099116	4.925084	4.776233	10.95076	4.887943	3.269494	10.70361	6.080324	4.080941	10.40202	7.813535	4.62321	3.973606	4.956176	3.868576	6.673557	12.18968	6.126611	6.032503	2.191872	4.810663	0.766389	2.585675	6.900969	10.96109	5.823589	4.00368	6.548227	2.611945	4.782029	7.755066	6.824403	1.882262	2.417144	2.736563	2.191872	6.918177	-2.673791	4.746899	4.976537	0.3331723	6.332175	9.681147	5.313129	6.35374	5.834785	4.282467	4.557148	4.838741	3.983701	5.313129	4.935523	7.001266	3.269494	6.675115	3.440481	4.400194	5.14791	4.052451	-0.2888505	3.112754	2.32487	1.924796	6.820184	6.442413	1.171553	5.592469	10.26013	2.259903	2.226288	5.247619	9.729751	5.272535	2.894711	7.976572	6.160378	3.05648	2.120473	5.292975	4.698689	6.800332	6.124332	6.29415	7.234721	5.174593	3.166915	5.200791	3.67035	4.722995	6.223499	2.045356	4.903978	3.469504	5.178992	1.240526	3.269494	-0.106466	7.464728	5.870584	5.050432	0.5659809	3.149086	4.400194	10.6972	3.094239	10.3554	4.642453	6.635648	4.74096	3.511973	-1.036129	3.349736	3.606458	2.663091	5.409881	3.606458	5.111548	2.292752	3.767032	5.272535	3.942892	4.945886	-0.106466	4.981583	5.90286	6.678226	4.903978	4.866283	1.099116	4.136286	4.976537	6.58516	6.534559	1.882262	6.522492	7.302823	4.570604	6.546526	4.274266	3.201925	5.592469	6.101337	3.645132	5.016418	10.60058	5.055226	4.377405	7.252572	5.152392	2.045356	2.417144	4.306794	6.349843	3.953203	2.873153	4.080941	7.557194	7.128409	1.924796	1.924796	6.977469	5.479304	5.348712	4.145308	3.33404	3.497955	2.611945	2.977862	4.013567	5.247619	5.217996	7.260897	2.611945	6.162601	10.81212	6.91026	3.365262	4.95104	3.184526	3.790223	5.280746	3.56672	6.793175	4.509035	6.508577	5.605602	6.275783	3.037224	2.894711	3.731531	5.001592	4.68638	4.099626	5.464964	5.489967	5.321113	4.422629	4.314812	2.503869	7.540195	3.365262	2.736563	2.32487	6.863194	3.767032	5.766266	4.930313	4.189587	4.971474	4.729009	5.464964	5.196458	6.392141	6.153687	3.7195	4.41519	7.081005	7.522994	4.322787	3.657796	2.687999	4.746899	2.531656	6.087363	3.184526	10.22877	3.440481	2.829044	8.624698	7.097368	4.603707	1.882262	7.33669	7.44842	5.383438	11.76857	5.754523	5.284834	6.967331	4.330717
